"roomId","00:23:69:5a:d7:7a","00:80:48:79:cc:79","00:80:48:7a:2d:45","00:80:48:7a:2d:44","00:80:48:79:cc:70","00:80:48:7a:2d:1a","00:80:48:79:cc:73","00:80:48:79:cc:7b","00:80:48:79:cc:71","00:80:48:79:cc:7c","00:80:48:79:cc:77","00:80:48:79:cc:78","00:80:48:79:cc:72","00:80:48:7a:2d:42","00:80:48:7a:2d:3e","00:80:48:7a:2d:1e","00:80:48:79:cc:5c","00:80:48:7a:2d:46","e8:de:27:90:b2:ea","00:80:48:79:cc:7f","00:80:48:79:cc:62","00:80:48:79:cc:5d","00:80:48:79:cc:8b","00:80:48:79:cc:7a","00:80:48:79:cc:65","00:80:48:79:cc:5f"
"Q7xqnTSKXPLs1N1XY90I",-85,-67,,,-67,-94,,,,,,-86,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",-85,-67,,,-65,-94,,,,,,-86,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-67,,,-66,-94,,,,,,-86,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-63,,,-72,-94,,,,,-88,-86,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-63,,,-75,,,,,,-88,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-63,,,-75,,,,,,-88,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-64,,,-73,,,,,,-92,-85,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-66,,,-66,,,,,,-92,-85,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-66,,,-74,,,,,,-92,-85,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-66,,,-78,-93,,,,,-92,-85,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-71,,,-81,-93,,,,,,-86,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-71,,,-83,-93,,,,,,-86,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-71,,,-76,-93,,,,,,-86,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-73,,,-80,,,,,,,-86,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-69,,,-83,,,,,,,-88,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-67,,,-81,,,,,,,-88,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-71,,,-75,,,,,,,-88,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-66,,,-68,,,,,,,-88,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-66,,,-65,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-62,,,-73,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-61,,,-72,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-65,,,-68,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-67,,,-73,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",-95,-63,,,-66,,,,,,-95,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",-95,-64,,,-66,,,,,,-95,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",-95,-64,,,-66,,,,,,-95,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",-95,-67,,,-67,,,,,,-95,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-67,,,-67,,,,,,,-85,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-67,,,-71,,,,,,,-85,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-67,,,-81,,,,,,,-85,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-77,,,-84,-93,,,,,,-88,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-67,,,-80,-93,,,,,,-88,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-67,,,-74,-93,,,,,,-88,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-70,,,-80,-93,,,,,,-88,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-65,,,-74,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-71,,,-67,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-72,,,-75,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-68,,,-79,,,,,,,,,,,,,,,,,,,,,
"Q7xqnTSKXPLs1N1XY90I",,-68,,,-75,-92,,,,,,-87,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-74,,,-76,,,,,,,-68,,-82,-72,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-72,,,-79,,,,,,,-69,,,-89,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-72,,,-79,,,,,,,-59,,,-89,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-74,,,-80,,,,,-91,,-67,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-75,,,-79,,,,,-86,,-63,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-79,,,-83,,,,,-86,,-65,,,,-88,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-68,,,-77,,,-83,,-83,,-65,,,,-88,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-70,,-82,-77,-86,,-83,,-79,-81,-60,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-70,,-82,,-82,,,,-80,-85,-60,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-74,,,,-82,,-87,,-80,-85,,,,-79,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-74,,,,,,-87,,,,-78,,,-78,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-77,,,,-80,,,,,,-69,,,-76,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-75,,,,-80,,,,,,-70,,,-76,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-70,,-96,-84,,,-86,,,,-57,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-70,,-96,-81,,,-84,,-85,,-57,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-72,,,-81,-73,,-84,,-85,,-50,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,,-88,-73,,,,,,-61,,,-80,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-74,,,-78,,,-85,,,,-61,,,-80,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,,-85,,,-85,,,,,,,-84,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-69,,,-85,,,-87,,,,-62,,,-78,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-69,,,-93,,,-87,,,,-71,,,-77,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-73,,,-84,,,,,,,-63,,,-78,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-77,,,-84,,,,,,,-58,,,-78,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-70,,,-84,,,,,-82,,-57,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-68,,,,,,,,-82,,-58,,,-77,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-84,,,-94,,,,,,,-60,,,-81,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-80,,,-94,,,,,,,-65,,,-72,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-79,,,,,,,,,,-65,,-81,-72,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-83,,,,,,-81,,,,-68,,-81,-72,-84,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-71,,,,,,-81,,,-89,-60,,,-78,-84,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-70,,,-86,,,,,,-89,-52,,,-78,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-73,,,-86,,,,,-91,,-65,,,-78,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-78,,,,,,,,-91,,-59,,,-76,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-70,,,,,,,,-80,,-65,,,-76,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-75,,,,-81,,-78,,-82,,-65,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-75,,,,-81,,-78,,-82,,,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,,,-82,,-78,,,,-58,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-66,,,-76,-82,,,,,,-58,,-87,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-62,,,-76,-78,,,,,,-73,,-87,-84,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-74,,,-78,-77,,,,,,-61,,,-84,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,,-78,-77,,,,-86,,-61,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,-90,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,-90,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,-87,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,-87,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,-82,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,-81,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,-81,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,-81,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,,,,,,,,,,,,,,,,,,,,,,,,,
"6OlopnNyNMw0ZH5Lqokd",,-80,,,,,,,,,,,,,,,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,,,,-60,-83,,,,,,,,,-81,,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-80,,-78,-72,-70,,,,,-83,,,,-81,,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-80,,-78,-72,-70,,,,,-83,,,-85,-82,-63,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-80,,-78,-75,-63,,,,,-83,,,-85,-82,-59,,,,-84,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-80,,-78,-75,-63,,,,,-83,,,-85,-82,-67,,,,-84,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-71,,,-69,-63,,,,,,,,-85,-82,-59,,,,-84,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-74,,,-65,-63,,-88,,,,,,,,-59,,,,-84,,,,,-91,
"uF3i0eQCcwWBDaZ1Q05a",,-74,,-85,-71,,,-88,,,,,,-86,-79,-59,,,,,,,,,-91,
"uF3i0eQCcwWBDaZ1Q05a",,-74,,-85,-68,,,-88,,,,,,-89,-85,-59,,,,,,,,,-91,
"uF3i0eQCcwWBDaZ1Q05a",,-76,,-85,-68,-73,,-88,,,-86,,,-89,-80,,,,,,,,,,-91,
"uF3i0eQCcwWBDaZ1Q05a",-91,-76,,-85,-63,-73,,,,,-80,,,-89,-80,,,,-88,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",-91,-75,,-86,-68,-73,,,,,-80,-81,,-89,-80,,,,-88,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",-91,-73,,-84,-79,-73,,,,,-80,-81,,,-80,,,,-88,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",-91,-76,,-84,-78,-66,,,,-84,-80,-81,,,-80,,,,-88,,,,,,-92,
"uF3i0eQCcwWBDaZ1Q05a",,-77,,-84,-72,-70,,,,-84,-83,-81,,,-80,,,,,,,,,,-92,
"uF3i0eQCcwWBDaZ1Q05a",,-77,,-84,-72,-72,,,,-84,-83,,,,-77,,,,,,,,,,-92,
"uF3i0eQCcwWBDaZ1Q05a",,-77,,-85,-72,-72,,,,-84,-83,,,,-77,,,,,,,,,,-92,
"uF3i0eQCcwWBDaZ1Q05a",,-66,,-85,-64,-72,,-86,,-84,-83,,,,-78,,,,,,-87,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-66,,-85,-70,-72,,-86,,,-85,,,,-78,,,,,,-87,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-66,,-85,-66,-76,,-86,,-76,-85,,,,-78,,,,,,-87,,-91,,,
"uF3i0eQCcwWBDaZ1Q05a",,-76,,,-69,-76,,-86,,-76,-85,,,-80,-78,,,,,,-87,,-91,,,
"uF3i0eQCcwWBDaZ1Q05a",,-76,,,-78,-76,,,,-81,-85,,,-88,-81,-71,,,,,,,-91,,,
"uF3i0eQCcwWBDaZ1Q05a",,-76,,,-74,-76,,,,-81,-85,,,-88,-81,-71,,,,,,,-91,,,
"uF3i0eQCcwWBDaZ1Q05a",,-76,,,-65,-76,,,,-81,-85,,,-88,-81,-71,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-79,,,-73,-76,,,,-81,-85,,,-88,-80,-71,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-78,,,-63,,,-80,,,,,,,-80,-71,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-78,,,-66,,,-80,,,,,,,-80,-71,,,,,,,,-90,,
"uF3i0eQCcwWBDaZ1Q05a",,-78,,-79,-64,,,-80,,,,,,,-80,-64,,,,,,,,-90,,
"uF3i0eQCcwWBDaZ1Q05a",,-78,,-76,-67,,,-80,,,,,,,-81,-64,,,,,,,,-90,-91,
"uF3i0eQCcwWBDaZ1Q05a",,,,-76,-69,-68,,,,,,,,,-81,-64,,,,,,,,-90,-91,
"uF3i0eQCcwWBDaZ1Q05a",,-78,,-76,-69,-68,,,,,,,,,-81,-64,,,,,,,,,-91,
"uF3i0eQCcwWBDaZ1Q05a",,-76,,-76,-73,-68,,,,,,,,,-81,,,,,,,,,,-91,-90
"uF3i0eQCcwWBDaZ1Q05a",,-74,,,-71,-66,,,,,-80,,,,,-58,,,,-85,,,,,,-90
"uF3i0eQCcwWBDaZ1Q05a",,-71,,,-67,-66,,-87,,,-80,,,,,-58,,,,-85,,,,,,-90
"uF3i0eQCcwWBDaZ1Q05a",,-71,,,-67,-66,,-87,,,-80,,,,,-58,,,,-85,,,,,,-90
"uF3i0eQCcwWBDaZ1Q05a",,-71,,,-71,-66,,-87,,,-80,,,,-82,-58,,,,-85,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-71,,,-72,,,-87,,,-87,,,,-82,,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-70,,,-65,-73,,,,,-87,,,-88,-82,-65,,,,,-81,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-70,,,-57,-73,,,,-84,-87,,,-88,-82,-65,,,,,-81,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-70,,-87,-71,-73,,,,-84,-87,,,-88,,-65,,,,,-81,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-71,,-87,-67,-70,,,,-84,,,,-88,-84,-65,,-88,-89,,-81,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-71,,-85,-64,-70,,,,-84,,,,,-84,,,-88,-89,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-64,,-85,-64,-70,,,,,,,,,-84,-68,,-88,-89,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,,,,-82,-84,,,,,,-74,,-85,-78,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,,,,-88,-76,,-80,,,-91,-63,,,-77,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-73,,,-84,-76,,-80,,,-91,-63,,,-84,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-77,,,-84,-82,,-80,,-82,-91,-57,,-88,-84,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-79,,,-88,-82,,-84,,-82,-91,-57,,-87,-84,-77,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-78,,,-87,-82,,-76,,-82,,-57,,-87,-84,-74,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-81,,,-87,-82,,-76,,-78,,-57,,-87,-73,-74,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-78,,,-87,,,-84,,-78,,,,-87,-73,-86,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-78,,,-87,,,-84,,-76,,,,-87,-79,-86,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-78,,,-87,,,-84,,-76,,,,-88,-79,-86,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-78,,-91,-87,-81,,-84,,-82,-86,,,-88,-79,-86,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-79,,-91,,-81,,-84,,-81,-86,,,-88,-79,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-79,,-91,,-85,,-84,,-81,-85,-74,,-88,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,-91,-87,-85,,-84,,-79,-85,-74,,,-78,-82,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-71,,,-80,-85,,-84,,-82,-87,-74,,,-78,-82,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-71,,-88,-80,-85,,-84,,-84,-87,-63,,,-78,-82,,,,,,,,-94,,
"yMwI9mQPYDDX5FCVzRTZ",,-74,,-88,-80,,,-88,,-82,-87,-62,,,-75,-82,,,,,,,,-94,,
"yMwI9mQPYDDX5FCVzRTZ",,-80,,-88,-86,,,-88,,-82,-87,-62,,,-75,-82,,,,,,,,-94,,
"yMwI9mQPYDDX5FCVzRTZ",,-80,,-88,-82,,,-83,,-82,-90,-62,,,-75,-78,,,,,,,,-94,,
"yMwI9mQPYDDX5FCVzRTZ",,-80,,,-82,-66,,-86,,-82,-90,-62,,-88,-81,-66,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-80,,,-84,-77,,-85,,-82,-91,-59,,-88,-81,-66,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-80,,,-84,-77,,-85,,-81,-91,-62,,-88,-81,-66,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,,,,-84,-81,,-85,,-81,-91,-62,,-88,-81,-66,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,,-84,-77,,-79,,-81,-91,-53,,,-77,-86,,,,,,,,-88,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,,,-77,,-79,,-81,,-58,,,-81,-86,,,,,,,,-88,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,,,-77,,-81,,-79,,-58,,,-77,-86,,,,,,,,-88,,
"yMwI9mQPYDDX5FCVzRTZ",,-68,,,,-83,,-81,,-82,,-57,,,-77,-86,,,,,,,,-88,,
"yMwI9mQPYDDX5FCVzRTZ",,-68,,,,-83,,-84,,-84,,-69,,,-74,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-68,,,,-83,,-84,,-84,,-77,,,-74,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-74,,,,-83,,-84,,-84,-77,-69,,,-70,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-71,,,,,,-84,,-84,-77,-65,,,-74,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-79,,,-82,,,,,,-77,-65,,,-74,-76,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-83,,-86,-82,,,-79,,-83,-77,-57,,,-73,-76,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-83,,-86,-88,-82,,-80,,-83,,-57,,,-73,-76,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-80,,-86,-88,-78,,-80,,-83,,-57,,,-73,-76,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-66,,-86,-76,-82,,-80,,-83,,-57,,,-73,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-66,,,-76,-74,,-81,,-79,,,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-66,,,-76,-74,,-81,,-79,,,,,,,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,,-86,-74,,-81,,-79,,-63,,,-72,-87,,,,,,,,,,
"yMwI9mQPYDDX5FCVzRTZ",,-76,,,-86,-74,,-77,,-79,,-60,,,-72,-87,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-72,,,-54,-70,,,,,,,,,,-86,,,,,-88,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-70,,,-66,-63,,,,,,,,,,,,,,,-76,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-66,,,-66,-67,,,,,,,,,,-69,,,,,-84,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-71,,,-62,-60,,,,,,,,,,-72,,,,-84,-84,,-87,,,
"uF3i0eQCcwWBDaZ1Q05a",,-71,,,-69,-62,,,,,,,,,,-66,,,,-84,,,-87,,,
"uF3i0eQCcwWBDaZ1Q05a",,-75,,-84,-67,-62,,,,,,,,,,-73,,,,,,,-82,,,
"uF3i0eQCcwWBDaZ1Q05a",,-68,,-84,-68,,,,,,,,,,,-65,,,,,,,-82,,,
"uF3i0eQCcwWBDaZ1Q05a",,-74,,,-66,,,,,-86,-87,,,,,-65,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-78,,,-71,,,,,-86,-87,,,,-83,-73,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-73,,,-73,-72,,,,,,,,,-80,-66,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-73,,,-68,-72,,,,,,,,,-80,-66,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-81,,,-62,-80,,,,,,,,,,,,,,,-84,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-78,,,-71,-80,,,,-75,,,,,,,,,,,-86,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-72,,,-71,,,,,-75,,,,,,-80,,,,,-86,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-74,,,-73,-83,,,,,,,,,,-68,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-72,,,-66,-75,,,,,,,,,,-68,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-71,,,-70,-80,,,,,,,,,,,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-70,,,-66,-75,,,,,,,,,,-72,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-68,,-84,-62,-75,,,,,,,,,,-72,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-72,,-84,-68,-75,,,,,,,,,,-79,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-68,,,-73,-75,,,,,,,,,,-79,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-68,,,-68,,,,,-91,,,,,,-75,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-71,,,-59,,,,,-91,,,,,,-75,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-70,,,-68,,,,,,,,,,,-83,,,,,,,,,,
"uF3i0eQCcwWBDaZ1Q05a",,-81,,,-67,,,,,,,,,,,-73,,,,,,,,,,
